lat,lng,pop,uap,uap_c,nuc,mag,coastal,uso,layers,nat_rad_dist_km,anc,mag_gradient,uap_corrected,uso_corrected,has_incident_binary,is_high_mag,is_high_nuc
-68.5,-124.5,1.0415829016547314e-08,0.0,1.0415829016547313e-07,0.0,0.0,0.0010634589923418,0.0,0,3813.395883376262,0.0,0.0,0.0,0.0,0,0,0
-68.5,-123.5,1.3629318389428221e-08,0.0,1.362931838942822e-07,0.0,0.0,0.0010674718375256,0.0,0,3773.863697943892,0.0,0.0,0.0,0.0,0,0,0
-68.5,-122.5,1.7958419419696923e-08,0.0,1.7958419419696924e-07,0.0,0.0,0.0010708059409323,0.0,0,3734.5228177749264,0.0,0.0,0.0,0.0,0,0,0
-68.5,-121.5,2.3800071244670705e-08,0.0,2.3800071244670705e-07,0.0,0.0,0.0010734539061092,0.0,0,3695.389249374585,0.0,0.0,0.0,0.0,0,0,0
-68.5,-120.5,3.1686663255093494e-08,0.0,3.1686663255093497e-07,0.0,0.0,0.0010754098416195,0.0,0,3656.479457977501,0.0,0.0,0.0,0.0,0,0,0
-68.5,-119.5,4.232880160526034e-08,0.0,4.232880160526034e-07,0.0,0.0,0.0010766693859921,0.0,0,3617.8103819913954,0.0,0.0,0.0,0.0,0,0,0
-68.5,-118.5,5.6670259026856513e-08,0.0,5.667025902685651e-07,0.0,0.0,0.0010772297262434,0.0,0,3579.39944720164,0.0,0.0,0.0,0.0,0,0,0
-68.5,-117.5,7.595813964692517e-08,0.0,7.595813964692516e-07,0.0,0.0,0.0010770896098465,0.0,0,3541.264580616448,0.0,0.0,0.0,0.0,0,0,0
-68.5,-116.5,1.0183190830369121e-07,0.0,1.018319083036912e-06,0.0,0.0,0.0010762493500668,0.0,0,3503.4242238163165,0.0,0.0,0.0,0.0,0,0,0
-68.5,-115.5,1.364356367957848e-07,0.0,1.3643563679578478e-06,0.0,0.0,0.0010747108246267,0.0,0,3465.897345653897,0.0,0.0,0.0,0.0,0,0,0
-68.5,-114.5,1.825586071068801e-07,0.0,1.8255860710688008e-06,0.0,0.0,0.0010724774677105,0.0,0,3428.703454131655,0.0,0.0,0.0,0.0,0,0,0
-68.5,-113.5,2.438102788485696e-07,0.0,2.438102788485696e-06,0.0,0.0,0.0010695542553614,0.0,0,3391.862607264636,0.0,0.0,0.0,0.0,0,0,0
-68.5,-112.5,3.248365638724059e-07,0.0,3.2483656387240588e-06,0.0,0.0,0.0010659476843711,0.0,0,3355.3954227144177,0.0,0.0,0.0,0.0,0,0,0
-68.5,-111.5,4.31585336526242e-07,0.0,4.31585336526242e-06,0.0,0.0,0.0010616657448045,0.0,0,3319.323085957923,0.0,0.0,0.0,0.0,0,0,0
-68.5,-110.5,5.716301153785789e-07,0.0,5.716301153785788e-06,0.0,0.0,0.0010567178863437,0.0,0,3283.6673567315897,0.0,0.0,0.0,0.0,0,0,0
-68.5,-109.5,7.545618423848471e-07,0.0,7.545618423848471e-06,0.0,0.0,0.0010511149786776,0.0,0,3248.4505734674767,0.0,0.0,0.0,0.0,0,0,0
-68.5,-108.5,9.924596067067427e-07,0.0,9.924596067067427e-06,0.0,0.0,0.0010448692661999,0.0,0,3213.6956554136946,0.0,0.0,0.0,0.0,0,0,0
-68.5,-107.5,1.3004519468559902e-06,0.0,1.30045194685599e-05,0.0,0.0,0.0010379943173163,0.0,0,3179.426102107443,0.0,0.0,0.0,0.0,0,0,0
-68.5,-106.5,1.6973809354201472e-06,0.0,1.6973809354201472e-05,0.0,0.0,0.0010305049686913,0.0,0,3145.6659898454145,0.0,0.0,0.0,0.0,0,0,0
-68.5,-105.5,2.20658150849378e-06,0.0,2.20658150849378e-05,0.0,0.0,0.001022417264799,0.0,0,3112.439964774075,0.0,0.0,0.0,0.0,0,0,0
-68.5,-104.5,2.856788334767047e-06,0.0,2.856788334767047e-05,0.0,0.0,0.0010137483931643,0.0,0,3079.7732322019992,0.0,0.0,0.0,0.0,0,0,0
-68.5,-103.5,3.683181800540365e-06,0.0,3.683181800540365e-05,0.0,0.0,0.001004516615707,0.0,0,3047.6915417189766,0.0,0.0,0.0,0.0,0,0,0
-68.5,-102.5,4.728583278696417e-06,0.0,4.728583278696418e-05,0.0,0.0,0.000994741196618,0.0,0,3016.221167692944,0.0,0.0,0.0,0.0,0,0,0
-68.5,-101.5,6.044807606363796e-06,0.0,6.0448076063637954e-05,0.0,0.0,0.0009844423272141,0.0,0,2985.388884707076,0.0,0.0,0.0,0.0,0,0,0
-68.5,-100.5,7.694177470492467e-06,0.0,7.694177470492468e-05,0.0,0.0,0.0009736410482265,0.0,0,2955.2219374968613,0.0,0.0,0.0,0.0,0,0,0
-68.5,-99.5,9.751200051679148e-06,0.0,9.751200051679148e-05,0.0,0.0,0.0009623591699888,0.0,0,2925.7480049519054,0.0,0.0,0.0,0.0,0,0,0
-68.5,-98.5,1.2304400678744316e-05,0.0,0.0001230440067874,0.0,0.0,0.0009506191909898,0.0,0,2896.995157761188,0.0,0.0,0.0,0.0,0,0,0
-68.5,-97.5,1.545830130112651e-05,0.0,0.0001545830130112,0.0,0.0,0.0009384442152593,0.0,0,2868.9918093047654,0.0,0.0,0.0,0.0,0,0,0
-68.5,-96.5,1.933552323441737e-05,0.0,0.0001933552323441,0.0,0.0,0.0009258578690497,0.0,0,2841.766659431101,0.0,0.0,0.0,0.0,0,0,0
-68.5,-95.5,2.407898387174549e-05,0.0,0.0002407898387174,0.0,0.0,0.000912884217268,0.0,0,2815.348630808646,0.0,0.0,0.0,0.0,0,0,0
-68.5,-94.5,2.9854145944643004e-05,0.0,0.0002985414594464,0.0,0.0,0.0008995476801023,0.0,0,2789.7667976042685,0.0,0.0,0.0,0.0,0,0,0
-68.5,-93.5,3.6851265609577135e-05,0.0,0.0003685126560957,0.0,0.0,0.0008858729502732,0.0,0,2765.050306320646,0.0,0.0,0.0,0.0,0,0,0
-68.5,-92.5,4.5287572375776e-05,0.0,0.0004528757237577,0.0,0.0,0.0008718849113225,0.0,0,2741.228288720591,0.0,0.0,0.0,0.0,0,0,0
-68.5,-91.5,5.540930003002935e-05,0.0,0.0005540930003002,0.0,0.0,0.0008576085573319,0.0,0,2718.329766878706,0.0,0.0,0.0,0.0,0,0,0
-68.5,-90.5,6.749347372454857e-05,0.0,0.0006749347372454,0.0,0.0,0.0008430689144433,0.0,0,2696.3835505295324,0.0,0.0,0.0,0.0,0,0,0
-68.5,-89.5,8.184934486311973e-05,0.0,0.0008184934486311,0.0,0.0,0.0008282909645262,0.0,0,2675.418127025641,0.0,0.0,0.0,0.0,0,0,0
-68.5,-88.5,9.881935305199392e-05,0.0,0.0009881935305199,0.0,0.0,0.0008132995713146,0.0,0,2655.4615443771963,0.0,0.0,0.0,0.0,0,0,0
-68.5,-87.5,0.000118779483982,0.0,0.0011877948398205,0.0,0.0,0.0007981194093045,0.0,0,2636.5412880140334,0.0,0.0,0.0,0.0,0,0,0
-68.5,-86.5,0.0001421388845681,0.0,0.0014213888456812,0.0,0.0,0.0007827748956793,0.0,0,2618.6841520888543,0.0,0.0,0.0,0.0,0,0,0
-68.5,-85.5,0.0001693385929341,0.0,0.0016933859293411,0.0,0.0,0.0007672901254957,0.0,0,2601.9161063215784,0.0,0.0,0.0,0.0,0,0,0
-68.5,-84.5,0.0002008492418589,0.0,0.0020084924185896,0.0,0.0,0.0007516888103388,0.0,0,2586.2621595650808,0.0,0.0,0.0,0.0,0,0,0
-68.5,-83.5,0.0002371676010139,0.0,0.0023716760101393,0.0,0.0,0.0007359942206191,0.0,0,2571.7462214457805,0.0,0.0,0.0,0.0,0,0,0
-68.5,-82.5,0.0002788118365655,0.0,0.0027881183656552,0.0,0.0,0.0007202291316588,0.0,0,2558.390963592284,0.0,0.0,0.0,0.0,0,0,0
-68.5,-81.5,0.0003263153871756,0.0,0.0032631538717561,0.0,0.0,0.0007044157736824,0.0,0,2546.217682104897,0.0,0.0,0.0,0.0,0,0,0
-68.5,-80.5,0.0003802193835718,0.0,0.003802193835718,0.0,0.0,0.0006885757857988,0.0,0,2535.246163031394,0.0,0.0,0.0,0.0,0,0,0
-68.5,-79.5,0.0004410635748739,0.0,0.0044106357487395,0.0,0.0,0.0006828550317334,0.0,0,2525.494552693349,0.0,0.0,0.0,0.0,0,0,0
-68.5,-78.5,0.0005093757685909,0.0,0.0050937576859093,0.0,0.0,0.0006849404233588,0.0,0,2516.979234746812,0.0,0.0,0.0,0.0,0,0,0
-68.5,-77.5,0.0005856598420919,0.0,0.0058565984209193,0.0,0.0,0.0006866139522272,0.0,0,2509.714715856072,0.0,0.0,0.0,0.0,0,0,0
-68.5,-76.5,0.0006703824404215,0.0,0.0067038244042157,0.0,0.0,0.0006878721508925,0.0,0,2503.7135218062863,0.0,0.0,0.0,0.0,0,0,0
-68.5,-75.5,0.0007639585371204,0.0,0.0076395853712046,0.0,0.0,0.0006887124067816,0.0,0,2498.986105778112,0.0,0.0,0.0,0.0,0,0,0
-68.5,-74.5,0.0008667360993345,0.0,0.0086673609933459,0.0,0.0,0.0006891329724492,0.0,0,2495.540770355288,0.0,0.0,0.0,0.0,0,0,0
-68.5,-73.5,0.000978980163618,0.0,0.0097898016361808,0.0,0.0,0.0006891329724492,0.0,0,2493.383604636786,0.0,0.0,0.0,0.0,0,0,0
-68.5,-72.5,0.0011008566917573,0.0,0.0110085669175737,0.0,0.0,0.0006887124067816,0.0,0,2492.51843758314,0.0,0.0,0.0,0.0,0,0,0
-68.5,-71.5,0.0012324166336864,0.0,0.0123241663368644,0.0,0.0,0.0006878721508925,0.0,0,2492.9468084484374,0.0,0.0,0.0,0.0,0,0,0
-68.5,-70.5,0.0013735806739673,0.0,0.0137358067396731,0.0,0.0,0.0006866139522272,0.0,0,2494.6679548434995,0.0,0.0,0.0,0.0,0,0,0
-68.5,-69.5,0.0015241251761937,0.0,0.015241251761937,0.0,0.0,0.0006849404233588,0.0,0,2497.678818651777,0.0,0.0,0.0,0.0,0,0,0
-68.5,-68.5,0.0016836698629803,0.0,0.0168366986298038,0.0,0.0,0.0006828550317334,0.0,0,2501.974069688077,0.0,0.0,0.0,0.0,0,0,0
-68.5,-67.5,0.0018516677751751,0.0,0.0185166777517516,0.0,0.0,0.0006803620860974,0.0,0,2507.54614666252,0.0,0.0,0.0,0.0,0,0,0
-68.5,-66.5,0.0020273980403013,0.0,0.0202739804030134,0.0,0.0,0.0006774667196897,0.0,0,2514.385314698909,0.0,0.0,0.0,0.0,0,0,0
-68.5,-65.5,0.0022099619453885,0.0,0.0220996194538853,0.0,0.0,0.0006741748703027,0.0,0,2522.4797383681944,0.0,0.0,0.0,0.0,0,0,0
-68.5,-64.5,0.0023982827524698,0.0,0.023982827524698,0.0,0.0,0.0006704932573348,0.0,0,2531.8155689426294,0.0,0.0,0.0,0.0,0,0,0
-68.5,-63.5,0.0025911096162417,0.0,0.0259110961624171,0.0,0.0,0.0006664293559734,0.0,0,2542.377044361918,0.0,0.0,0.0,0.0,0,0,0
-68.5,-62.5,0.002787025863855,0.0,0.0278702586385508,0.0,0.0,0.0006619913686654,0.0,0,2554.146600234138,0.0,0.0,0.0,0.0,0,0,0
-68.5,-61.5,0.0029844617787487,0.0,0.0298446177874878,0.0,0.0,0.0006571881940456,0.0,0,2567.104990074738,0.0,0.0,0.0,0.0,0,0,0
-68.5,-60.5,0.0031817118971306,0.0,0.031817118971306,0.0,0.0,0.0006520293935088,0.0,0,2581.2314129172555,0.0,0.0,0.0,0.0,0,0,0
-68.5,-59.5,0.0033769566813989,0.0,0.0337695668139899,0.0,0.0,0.0006465251556208,0.0,0,2596.5036464085165,0.0,0.0,0.0,0.0,0,0,0
-68.5,-58.5,0.0035682882845848,0.0,0.0356828828458488,0.0,0.0,0.0006406862585766,0.0,0,2612.8981835259674,0.0,0.0,0.0,0.0,0,0,0
-68.5,-57.5,0.0037537399695251,0.0,0.0375373996952513,0.0,0.0,0.0006345240309201,0.0,0,2630.3903711210446,0.0,0.0,0.0,0.0,0,0,0
-68.5,-56.5,0.00393131860212,0.0,0.0393131860212008,0.0,0.0,0.0006280503107488,0.0,0,2648.9545485943804,0.0,0.0,0.0,0.0,0,0,0
-68.5,-55.5,0.0040990395059757,0.0,0.0409903950597578,0.0,0.0,0.0006212774036297,0.0,0,2668.5641851398946,0.0,0.0,0.0,0.0,0,0,0
-68.5,-54.5,0.0042549628521057,0.0,0.0425496285210571,0.0,0.0,0.0006142180394583,0.0,0,2689.1920141485343,0.0,0.0,0.0,0.0,0,0,0
-68.5,-53.5,0.0043972306678007,0.0,0.043972306678007,0.0,0.0,0.0006068853284917,0.0,0,2710.8101635318126,0.0,0.0,0.0,0.0,0,0,0
-68.5,-52.5,0.0045241034881031,0.0,0.0452410348810319,0.0,0.0,0.0005992927167878,0.0,0,2733.390280903869,0.0,0.0,0.0,0.0,0,0,0
-68.5,-51.5,0.004633995645302,0.0,0.0463399564530206,0.0,0.0,0.0005914539412818,0.0,0,2756.9036527423527,0.0,0.0,0.0,0.0,0,0,0
-68.5,-50.5,0.0047255081989455,0.0,0.0472550819894558,0.0,0.0,0.0005833829847243,0.0,0,2781.321316827832,0.0,0.0,0.0,0.0,0,0,0
-68.5,-49.5,0.0047974585520156,0.0,0.0479745855201564,0.0,0.0,0.0005750940307041,0.0,0,2806.614167434085,0.0,0.0,0.0,0.0,0,0,0
-68.5,-48.5,0.0048489058774955,0.0,0.0484890587749554,0.0,0.0,0.0005666014189691,0.0,0,2832.753052903883,0.0,0.0,0.0,0.0,0,0,0
-68.5,-47.5,0.004879171591373,0.0,0.0487917159137306,0.0,0.0,0.0005579196012532,0.0,0,2859.7088653940223,0.0,0.0,0.0,0.0,0,0,0
-68.5,-46.5,0.0048878542493872,0.0,0.0488785424938723,0.0,0.0,0.0005490630978058,0.0,0,2887.4526227075426,0.0,0.0,0.0,0.0,0,0,0
-68.5,-45.5,0.0048748384104074,0.0,0.048748384104074,0.0,0.0,0.000540046454812,0.0,0,2915.955542249035,0.0,0.0,0.0,0.0,0,0,0
-68.5,-44.5,0.0048402971929194,0.0,0.0484029719291944,0.0,0.0,0.0005308842028793,0.0,0,2945.1891072404032,0.0,0.0,0.0,0.0,0,0,0
-68.5,-43.5,0.0047846884455168,0.0,0.0478468844551688,0.0,0.0,0.0005215908167547,0.0,0,2975.125125419416,0.0,0.0,0.0,0.0,0,0,0
-68.5,-42.5,0.0047087446498594,0.0,0.0470874464985948,0.0,0.0,0.0005121806764247,0.0,0,3005.7357805124925,0.0,0.0,0.0,0.0,0,0,0
-68.5,-41.5,0.0046134568674209,0.0,0.0461345686742095,0.0,0.0,0.0005026680297335,0.0,0,3036.9936768274074,0.0,0.0,0.0,0.0,0,0,0
-68.5,-40.5,0.0045000532218825,0.0,0.0450005322188254,0.0,0.0,0.0004930669566466,0.0,0,3068.8718773520823,0.0,0.0,0.0,0.0,0,0,0
-68.5,-39.5,0.0043699725702167,0.0,0.0436997257021678,0.0,0.0,0.0004833913352668,0.0,0,3101.3439357737966,0.0,0.0,0.0,0.0,0,0,0
-68.5,-38.5,0.0042248341512505,0.0,0.0422483415125059,0.0,0.0,0.0004736548097,0.0,0,3134.383922850411,0.0,0.0,0.0,0.0,0,0,0
-68.5,-37.5,0.0040664041059145,0.0,0.0406640410591453,0.0,0.0,0.0004638707598516,0.0,0,3167.9664475730347,0.0,0.0,0.0,0.0,0,0,0
-68.5,-36.5,0.0038965598350118,0.0,0.038965598350118,0.0,0.0,0.0004540522732198,0.0,0,3202.066673559398,0.0,0.0,0.0,0.0,0,0,0
-68.5,-35.5,0.0037172531962724,0.0,0.0371725319627242,0.0,0.0,0.000444212118739,0.0,0,3236.660331110444,0.0,0.0,0.0,0.0,0,0,0
-68.5,-34.5,0.0035304735423924,0.0,0.0353047354239245,0.0,0.0,0.0004343627227128,0.0,0,3271.723725350507,0.0,0.0,0.0,0.0,0,0,0
-68.5,-33.5,0.0033382115669697,0.0,0.0333821156696977,0.0,0.0,0.0004245161468605,0.0,0,3307.2337408551643,0.0,0.0,0.0,0.0,0,0,0
-68.5,-32.5,0.0031424248584606,0.0,0.0314242485846064,0.0,0.0,0.0004146840684917,0.0,0,3343.167843151384,0.0,0.0,0.0,0.0,0,0,0
-68.5,-31.5,0.0029450059674916,0.0,0.0294500596749161,0.0,0.0,0.000404877762807,0.0,0,3379.504077452875,0.0,0.0,0.0,0.0,0,0,0
-68.5,-30.5,0.0027477536750859,0.0,0.0274775367508591,0.0,0.0,0.0003951080873155,0.0,0,3416.221064970436,0.0,0.0,0.0,0.0,0,0,0
-68.5,-29.5,0.0025523480143582,0.0,0.0255234801435823,0.0,0.0,0.0003853854683433,0.0,0,3453.297997113032,0.0,0.0,0.0,0.0,0,0,0
-68.5,-28.5,0.002360329452177,0.0,0.0236032945217702,0.0,0.0,0.0003757198896026,0.0,0,3490.714627871236,0.0,0.0,0.0,0.0,0,0,0
-68.5,-27.5,0.0021730824864839,0.0,0.0217308248648394,0.0,0.0,0.0003661208827775,0.0,0,3528.451264650516,0.0,0.0,0.0,0.0,0,0,0
-68.5,-26.5,0.0019918237654962,0.0,0.0199182376549629,0.0,0.0,0.0003565975200737,0.0,0,3566.4887577984387,0.0,0.0,0.0,0.0,0,0,0
-68.5,-25.5,0.0018175946925393,0.0,0.0181759469253936,0.0,0.0,0.0003471584086751,0.0,0,3604.80848904718,0.0,0.0,0.0,0.0,0,0,0
-68.5,-24.5,0.0016512583497012,0.0,0.0165125834970122,0.0,0.0,0.0003378116870378,0.0,0,3643.3923590710497,0.0,0.0,0.0,0.0,0,0,0
-68.5,-23.5,0.0014935004589381,0.0,0.0149350045893819,0.0,0.0,0.0003309864346617,0.0,0,3682.222774338309,0.0,0.0,0.0,0.0,0,0,0
-68.5,-22.5,0.0013448340037499,0.0,0.0134483400374992,0.0,0.0,0.0003356677033303,0.0,0,3721.282633417314,0.0,0.0,0.0,0.0,0,0,0
-68.5,-21.5,0.0012056070600965,0.0,0.0120560706009653,0.0,0.0,0.0003402341769601,0.0,0,3760.555312879088,0.0,0.0,0.0,0.0,0,0,0
-68.5,-20.5,0.0010760133327876,0.0,0.0107601333278769,0.0,0.0,0.0003446784726308,0.0,0,3800.024652921902,0.0,0.0,0.0,0.0,0,0,0
-68.5,-19.5,0.0009561048630693,0.0,0.009561048630693,0.0,0.0,0.0003489933007122,0.0,0,3839.67494282813,0.0,0.0,0.0,0.0,0,0,0
-68.5,-18.5,0.0008458063635822,0.0,0.0084580636358222,0.0,0.0,0.0003531714862717,0.0,0,3879.4909063497175,0.0,0.0,0.0,0.0,0,0,0
-68.5,-17.5,0.0007449306465089,0.0,0.0074493064650895,0.0,0.0,0.0003572059905451,0.0,0,3919.457687105863,0.0,0.0,0.0,0.0,0,0,0
-68.5,-16.5,0.0006531946371739,0.0,0.0065319463717397,0.0,0.0,0.0003610899323758,0.0,0,3959.560834064988,0.0,0.0199998000019999,0.0,0.0,0,0,0
-68.5,-15.5,0.000570235505794,0.0,0.0057023550579409,0.0,0.1,0.0003648166095243,0.0,0,3999.786287172688,0.0,0.054141635628438,0.0,0.0,0,0,0
-68.5,-14.5,0.0004956265013905,0.0,0.0049562650139051,0.0,0.1,0.0003683795197481,0.0,0,4040.1203631779726,0.0,0.0741414356304379,0.0,0.0,0,0,0
-68.5,-13.5,0.0004288921308832,0.0,0.0042889213088329,0.0,0.3,0.0003717723815521,0.0,0,4080.549741701776,0.0,0.2141400356444378,0.0,0.0,0,0,0
-68.5,-12.5,0.0003695223899603,0.0,0.0036952238996032,0.0,0.8,0.0003749891545092,0.0,0,4121.061451584239,0.0,0.464848413784628,0.0,0.0,0,0,0
-68.5,-11.5,0.0003169858175132,0.0,0.0031698581751326,0.0,1.6,0.0003780240590489,0.0,0,4161.642857540669,0.0,1.1783957044315787,0.0,0.0,0,0,0
-68.5,-10.5,0.0002707412096316,0.0,0.0027074120963161,0.0,3.2,0.0003808715956159,0.0,0,4202.28164715022,0.0,1.498980249511065,0.0,0.0,0,0,0
-68.5,-9.5,0.0002302478900987,0.0,0.0023024789009879,0.0,6.0,0.0003835265631004,0.0,0,4242.965818196192,0.0,2.643821863363692,0.0,0.0,0,0,0
-68.5,-8.5,0.0001949744902312,0.0,0.0019497449023127,0.0,10.6,0.0003859840764446,0.0,0,4283.683666372336,0.0,4.947476387237345,0.0,0.0,0,0,0
-68.5,-7.5,0.0001644062403908,0.0,0.001644062403908,0.0,17.5,0.0003882395833329,0.0,0,4324.423773365636,0.0,6.436921348727194,0.0,0.0,0,0,0
-68.5,-6.5,0.0001380508176837,0.0,0.0013805081768374,0.0,27.1,0.0003902888798778,0.0,0,4365.174995322551,0.0,8.986184970866999,0.0,0.0,0,0,0
-68.5,-5.5,0.0001154428287713,0.0,0.0011544282877132,0.0,39.4,0.0003921281252173,0.0,0,4405.92645170283,0.0,17.255276494704827,0.0,0.0,0,0,0
-68.5,-4.5,9.614703326907e-05,0.0,0.0009614703326907,0.0,53.9,0.0003937538549436,0.0,0,4446.66751452242,0.0,15.17482444832332,0.0,0.0,0,0,0
-68.5,-3.5,7.976043216324837e-05,0.0,0.0007976043216324,0.0,69.2,0.0003951629932919,0.0,1,4428.549811673633,0.0,18.420896079160283,0.0,0.0,0,1,0
-68.5,-2.5,6.591335753585707e-05,0.0,0.0006591335753585,0.0,83.5,0.0003963528640205,0.0,1,4409.244429607345,0.0,24.08692382414194,0.0,0.0,0,1,0
-68.5,-1.5,5.426970539102036e-05,0.0,0.0005426970539102,0.0,94.6,0.0003973211999229,0.0,1,4390.772333604248,0.0,24.49562110102027,0.0,0.0,0,1,0
-68.5,-0.5,4.452645337494074e-05,0.0,0.0004452645337494,0.0,100.7,0.0003980661509182,0.0,1,4373.147838555705,0.0,23.99687711774461,0.0,0.0,0,1,0
-68.5,0.5,3.641260061670493e-05,0.0,0.000364126006167,0.0,100.7,0.0003985862906754,0.0,1,4356.384806849891,0.0,23.12007090902945,0.0,0.0,0,1,0
-68.5,1.5,2.968765874815486e-05,0.0,0.0002968765874815,0.0,94.6,0.0003988806217335,0.0,1,4340.496612300527,0.0,22.925855146707644,0.0,0.0,0,1,0
-68.5,2.5,2.413981232360357e-05,0.0,0.000241398123236,0.0,83.5,0.0003989485790894,0.0,1,4325.496104228197,0.0,26.25065527468096,0.0,0.0,0,1,0
-68.5,3.5,1.9583854229199348e-05,0.0,0.0001958385422919,0.0,69.2,0.0003987900322324,0.0,1,4311.395571904609,0.0,24.51611343329308,0.0,0.0,0,1,0
-68.5,4.5,1.5858988033525048e-05,0.0,0.0001585898803352,0.0,53.9,0.0003984052856143,0.0,0,4298.206709578404,0.0,15.980920478916286,0.0,0.0,0,0,0
-68.5,5.5,1.2826575265106235e-05,0.0,0.000128265752651,0.0,39.4,0.0003977950775528,0.0,0,4285.940582307222,0.0,14.83698840292592,0.0,0.0,0,0,0
-68.5,6.5,1.0367891872050856e-05,0.0,0.0001036789187205,0.0,27.1,0.000396960577574,0.0,0,4274.607592824738,0.0,8.986184970866999,0.0,0.0,0,0,0
-68.5,7.5,8.381945068467064e-06,0.0,8.381945068467063e-05,0.0,17.5,0.000395903382208,0.0,0,4264.217449672772,0.0,6.139938600613993,0.0,0.0,0,0,0
-68.5,8.5,6.783389731140785e-06,0.0,6.783389731140785e-05,0.0,10.6,0.000394625509264,0.0,0,4254.779136827449,0.0,6.107123308441265,0.0,0.0,0,0,0
-68.5,9.5,5.500572701348501e-06,0.0,5.500572701348501e-05,0.0,6.0,0.0004010241461438,0.0,0,4246.300885044444,0.0,3.789326748943174,0.0,0.0,0,0,0
-68.5,10.5,4.47372389928315e-06,0.0,4.47372389928315e-05,0.0,3.2,0.00042305616623,0.0,0,4238.790145141618,0.0,1.498980249511065,0.0,0.0,0,0,0
-68.5,11.5,3.6533051204576817e-06,0.0,3.653305120457682e-05,0.0,1.6,0.0004462069865728,0.0,0,4232.253563427711,0.0,1.1783957044315787,0.0,0.0,0,0,0
-68.5,12.5,2.998520736969459e-06,0.0,2.998520736969459e-05,0.0,0.8,0.0004705260497932,0.0,0,4226.696959473343,0.0,0.4224223069113137,0.0,0.0,0,0,0
-68.5,13.5,2.475989203097302e-06,0.0,2.475989203097302e-05,0.0,0.3,0.000496064380049,0.0,0,4222.12530640536,0.0,0.3131342850155042,0.0,0.0,0,0,0
-68.5,14.5,2.058570158924632e-06,0.0,2.058570158924632e-05,0.0,0.1,0.0005228745810993,0.0,0,4218.542713887795,0.0,0.1165675425037521,0.0,0.0,0,0,0
-68.5,15.5,1.724338907925769e-06,0.0,1.724338907925769e-05,0.0,0.1,0.0005510108285375,0.0,0,4215.952413932508,0.0,0.054141635628438,0.0,0.0,0,0,0
-68.5,16.5,1.4556979719588991e-06,0.0,1.4556979719588992e-05,0.0,0.0,0.0005805288556111,0.0,0,4214.356749660225,0.0,0.0199998000019999,0.0,0.0,0,0,0
-68.5,17.5,1.238614153115833e-06,0.0,1.2386141531158327e-05,0.0,0.0,0.0006114859320214,0.0,0,4213.757167108564,0.0,0.0,0.0,0.0,0,0,0
-68.5,18.5,1.0619689128652406e-06,0.0,1.0619689128652406e-05,0.0,0.0,0.00064394083506,0.0,0,4214.154210157901,0.0,0.0,0.0,0.0,0,0,0
-68.5,19.5,9.170097800128244e-07,0.0,9.170097800128244e-06,0.0,0.0,0.0006779538124134,0.0,0,4215.5475186192525,0.0,0.0,0.0,0.0,0,0,0
-68.5,20.5,7.968907976706431e-07,0.0,7.96890797670643e-06,0.0,0.0,0.0007135865359342,0.0,0,4217.935829500824,0.0,0.0,0.0,0.0,0,0,0
-68.5,21.5,6.96290607768752e-07,0.0,6.96290607768752e-06,0.0,0.0,0.0007509020456508,0.0,0,4221.316981442165,0.0,0.0,0.0,0.0,0,0,0
-68.5,22.5,6.110975573688276e-07,0.0,6.110975573688276e-06,0.0,0.0,0.0007899646832618,0.0,0,4225.6879222773705,0.0,0.0,0.0,0.0,0,0,0
-68.5,23.5,5.381521175223313e-07,0.0,5.381521175223313e-06,0.0,0.0,0.0008308400143335,0.0,0,4231.044719661767,0.0,0.0,0.0,0.0,0,0,0
-68.5,24.5,4.750378709759757e-07,0.0,4.750378709759757e-06,0.0,0.0,0.0008735947384005,0.0,0,4237.382574670655,0.0,0.0,0.0,0.0,0,0,0
-68.5,25.5,4.199133017101224e-07,0.0,4.199133017101225e-06,0.0,0.0,0.00091829658615,0.0,0,4244.695838254134,0.0,0.0,0.0,0.0,0,0,0
-68.5,26.5,3.713775713218657e-07,0.0,3.7137757132186567e-06,0.0,0.0,0.0009650142028513,0.0,0,4252.978030409318,0.0,0.0,0.0,0.0,0,0,0
-68.5,27.5,3.283643693179602e-07,0.0,3.2836436931796017e-06,0.0,0.0,0.001013817017188,0.0,0,4262.221861910613,0.0,0.0,0.0,0.0,0,0,0
-68.5,28.5,2.90058759866685e-07,0.0,2.90058759866685e-06,0.0,0.0,0.0010647750946388,0.0,0,4272.419258420405,0.0,0.0,0.0,0.0,0,0,0
-68.5,29.5,2.558327069150413e-07,0.0,2.5583270691504127e-06,0.0,0.0,0.0011179589745561,0.0,0,4283.561386786796,0.0,0.0,0.0,0.0,0,0,0
-68.5,30.5,2.2519563874337497e-07,0.0,2.2519563874337496e-06,0.0,0.0,0.0011734394900979,0.0,0,4295.638683322003,0.0,0.0,0.0,0.0,0,0,0
-68.5,31.5,1.977570120577638e-07,0.0,1.977570120577638e-06,0.0,0.0,0.001231287570183,0.0,0,4308.640883844861,0.0,0.0,0.0,0.0,0,0,0
-68.5,32.5,1.7319835760813708e-07,0.0,1.7319835760813705e-06,0.0,0.0,0.0012915740226618,0.0,0,4322.557055263506,0.0,0.0,0.0,0.0,0,0,0
